batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
153,0.672333,0.004459,3.874879,1.323731,0.000000
154,0.695822,0.057181,8.004691,1.317838,0.000000
155,0.619748,0.012059,7.638570,1.306942,0.000000
156,0.640285,0.027041,1.646200,1.292355,-0.000000
157,0.674337,0.055337,6.159010,1.289214,-0.000000
158,0.675925,0.018254,2.551811,1.291193,0.000000
159,0.675335,0.123882,6.436054,1.276751,-0.000000
160,0.703941,0.045180,2.974069,1.263885,-0.000000
161,0.723226,0.016986,5.131696,1.260066,0.000000
162,0.631203,1.698258,16.041416,1.271944,-0.000000
163,0.612560,0.041529,9.808565,1.277708,-0.000000
164,0.647888,0.109990,3.430837,1.262918,0.000000
165,0.710062,0.053354,3.695287,1.252089,0.000000
166,0.731078,0.003438,3.895426,1.244017,0.000000
167,0.749442,0.004149,5.945449,1.247672,0.000000
168,0.759654,0.004990,13.175356,1.265113,0.000000
169,0.791112,-0.004987,8.952968,1.298419,0.000000
170,0.793126,-0.001884,24.078606,1.302156,0.000000
171,0.800455,0.005840,21.283697,1.306653,-0.000000
172,0.797403,0.003681,15.794493,1.334733,-0.000000
173,0.794933,-0.009156,5.596087,1.358766,0.000000
174,0.783271,0.071372,20.650322,1.383816,0.000000
175,0.795208,0.030367,31.970181,1.408570,0.000000
176,0.800122,0.003117,24.515951,1.425847,-0.000000
177,0.797218,-0.000304,17.314370,1.440988,-0.000000
178,0.801539,0.056260,28.647062,1.456208,-0.000000
179,0.735704,0.025060,46.247339,1.451423,0.000000
180,0.784414,0.021815,9.180782,1.439311,-0.000000
181,0.679860,0.017500,27.761113,1.433302,-0.000000
182,0.764238,0.082696,9.341810,1.428902,0.000000
183,0.777073,0.014292,7.343693,1.421567,0.000000
184,0.549526,0.014956,28.633811,1.410184,0.000000
185,0.722383,0.029022,28.411999,1.410080,0.000000
186,0.627505,0.007040,13.487203,1.398346,0.000000
187,0.710504,0.027381,8.300288,1.375716,0.000000
188,0.647537,0.037763,7.358017,1.355414,0.000000
189,0.672857,0.018885,4.019339,1.332866,-0.000000
190,0.622832,0.060180,6.226356,1.313580,0.000000
191,0.654228,0.014728,8.553009,1.312092,-0.000000
192,0.634609,0.028307,0.847731,1.302919,-0.000000
193,0.710277,0.008885,4.256709,1.277956,-0.000000
194,0.665475,0.372673,4.311580,1.273544,-0.000000
195,0.670794,0.018525,2.172165,1.256497,0.000000
196,0.690601,0.022488,4.422934,1.240557,0.000000
197,0.705568,0.143365,5.218526,1.238270,-0.000000
198,0.756132,0.020872,3.774700,1.217650,0.000000
199,0.743575,0.029347,6.472058,1.197590,0.000000
200,0.774528,1.467683,13.048552,1.205633,0.000000
201,0.791516,0.065864,7.572429,1.198076,0.000000
202,0.811266,0.000189,13.568101,1.199196,-0.000000
203,0.796117,0.000508,5.025474,1.212182,0.000000
204,0.805043,0.007113,6.394456,1.207240,0.000000
205,0.793913,0.022574,11.618222,1.206662,0.000000
206,0.804253,0.020575,10.623263,1.202102,0.000000
207,0.795362,0.011622,6.571740,1.193439,0.000000
208,0.796435,0.002287,4.471621,1.176690,0.000000
209,0.797164,0.054579,19.865705,1.174539,-0.000000
210,0.796581,-0.003737,7.296723,1.195229,0.000000
211,0.800430,0.001498,11.504519,1.198032,-0.000000
212,0.801208,0.002801,42.869414,1.201983,0.000000
213,0.783202,0.016510,56.492443,1.223161,0.000000
214,0.768956,0.027959,24.344093,1.239601,0.000000
215,0.546806,0.006983,31.954211,1.234289,-0.000000
216,0.616411,0.040205,6.839868,1.223058,-0.000000
217,0.633024,0.033679,18.636415,1.201835,-0.000000
218,0.580423,0.019184,6.718542,1.184015,-0.000000
219,0.631494,0.027451,9.486260,1.163630,0.000000
220,0.661618,0.127253,6.124620,1.154822,-0.000000
221,0.645731,0.022719,3.738994,1.147744,0.000000
222,0.622843,0.180299,2.073419,1.136486,-0.000000
223,0.665511,0.013927,1.030863,1.109944,0.000000
224,0.678107,0.015618,1.305541,1.082379,-0.000000
225,0.694160,0.012309,1.978430,1.062877,-0.000000
226,0.722972,0.032946,2.918568,1.043384,0.000000
227,0.694429,0.015037,4.083348,1.031122,0.000000
228,0.733049,0.036924,3.139926,1.014375,-0.000000
229,0.743121,0.017369,5.976045,0.990903,-0.000000
230,0.771203,-0.000435,7.535539,0.966781,-0.000000
231,0.780403,0.007448,7.117398,0.946671,-0.000000
232,0.795187,0.008798,8.603584,0.942896,-0.000000
