batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
154,0.796997,0.086495,4.434156,1.719756,-0.000000
155,0.790151,0.016828,5.468725,1.706972,0.000000
156,0.796671,0.003127,7.092650,1.716451,0.000000
157,0.820762,0.030955,25.455628,1.731386,0.000000
158,0.818872,0.006915,22.120967,1.729681,0.000000
159,0.804618,0.025207,18.913625,1.730129,-0.000000
160,0.808529,0.000549,15.181407,1.747446,0.000000
161,0.825225,0.094158,21.422186,1.773986,0.000000
162,0.834757,0.009458,38.777516,1.781247,-0.000000
163,0.837334,0.006514,32.138737,1.771741,0.000000
164,0.831862,0.010599,58.025850,1.760953,-0.000000
165,0.842987,0.006912,56.477005,1.755749,-0.000000
166,0.845479,0.020870,51.155182,1.750501,0.000000
167,0.844816,0.005042,43.610095,1.748805,-0.000000
168,0.834837,0.008467,50.948171,1.750694,-0.000000
169,0.814194,0.086023,56.489331,1.739933,-0.000000
170,0.821038,0.014375,48.677234,1.730756,-0.000000
171,0.824961,0.017519,35.960192,1.727152,-0.000000
172,0.835233,0.045177,34.302322,1.705100,0.000000
173,0.840144,0.576197,34.426289,1.672233,0.000000
174,0.822106,0.017157,23.910243,1.664674,-0.000000
175,0.837994,0.251534,35.528996,1.668245,-0.000000
176,0.801471,0.000911,56.977705,1.658779,0.000000
177,0.836097,0.008385,33.959065,1.664095,-0.000000
178,0.834455,0.001881,34.471392,1.680064,-0.000000
179,0.825032,0.024285,13.626291,1.661500,0.000000
180,0.831217,0.023816,23.355229,1.657389,-0.000000
181,0.829346,0.017860,31.710521,1.675312,0.000000
182,0.826931,0.010295,11.509853,1.671276,0.000000
183,0.830136,0.002069,15.384458,1.653347,0.000000
184,0.834012,0.003617,14.008880,1.656652,0.000000
185,0.832302,0.029794,8.509116,1.675624,0.000000
186,0.831015,0.072225,15.960762,1.668787,0.000000
187,0.842753,0.009840,35.304505,1.664938,0.000000
188,0.835260,0.005381,42.047759,1.684864,-0.000000
189,0.840571,-0.002047,49.539757,1.700645,-0.000000
190,0.825096,0.018116,42.393425,1.719502,0.000000
191,0.842319,0.017789,37.935443,1.730801,-0.000000
192,0.841095,0.018615,21.576537,1.739013,-0.000000
193,0.849237,0.000060,28.173969,1.776392,-0.000000
194,0.841988,0.010678,13.856187,1.804008,0.000000
195,0.842488,0.009557,21.870089,1.801301,-0.000000
196,0.835753,0.105900,9.280480,1.772546,0.000000
197,0.839102,0.009316,20.322628,1.754005,0.000000
198,0.840460,0.000485,19.538692,1.765111,0.000000
199,0.843919,-0.000464,29.206243,1.770639,0.000000
200,0.831321,0.016901,42.316502,1.779928,-0.000000
201,0.844547,0.004316,31.251795,1.786441,0.000000
202,0.844838,0.039932,16.441894,1.774565,-0.000000
203,0.838958,0.058074,17.176794,1.749591,0.000000
204,0.843249,0.007194,16.518286,1.741616,-0.000000
205,0.850659,0.004196,31.750977,1.757790,0.000000
206,0.846631,0.223616,39.143608,1.757684,-0.000000
207,0.850045,0.002218,25.184031,1.755012,-0.000000
208,0.850551,0.005354,26.470799,1.764090,-0.000000
209,0.843487,0.021415,18.221842,1.749211,0.000000
210,0.848373,0.022836,13.013930,1.714076,0.000000
211,0.844313,0.012459,7.486195,1.687216,0.000000
212,0.842750,0.028997,16.653095,1.674440,0.000000
213,0.847347,0.019163,39.703711,1.673048,0.000000
214,0.848150,0.051678,49.544075,1.684037,-0.000000
215,0.842916,0.004438,53.450493,1.702813,0.000000
216,0.846462,0.006947,46.977306,1.708354,-0.000000
217,0.836352,-0.003224,59.316409,1.720985,0.000000
218,0.846401,-0.002570,68.457197,1.746063,0.000000
219,0.738460,0.156919,87.186188,1.755560,0.000000
220,0.834762,0.013875,50.390330,1.750311,0.000000
221,0.757629,0.090617,48.291975,1.761472,0.000000
222,0.844870,0.011233,47.194024,1.776904,0.000000
223,0.846780,1.274827,42.600025,1.770377,0.000000
224,0.844352,0.050300,43.137660,1.752806,0.000000
225,0.799681,0.040442,46.839611,1.744472,-0.000000
226,0.773956,0.004426,54.248117,1.745488,-0.000000
227,0.845935,0.060694,39.591064,1.735913,0.000000
228,0.830958,0.029333,42.887582,1.725465,0.000000
229,0.747047,0.034929,60.366862,1.711638,-0.000000
230,0.810558,0.021878,48.649044,1.702427,0.000000
231,0.784117,0.065707,50.215554,1.705758,0.000000
232,0.839811,0.866915,40.297910,1.712327,0.000000
233,0.851522,0.004018,41.934493,1.713252,0.000000
234,0.832529,0.006578,42.822804,1.714640,-0.000000
235,0.847203,0.004664,42.918943,1.704777,-0.000000
236,0.846032,0.191388,43.183390,1.702663,-0.000000
237,0.850014,0.007326,43.054531,1.714464,-0.000000
